Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
IDA & IBRD total,IBT,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.321123219,0.316815381,0.312431356,0.306903316,0.302085419,0.29452377,0.289289257,0.283496719,0.279633687,0.271680181,0.264907682,0.258503673,0.255643257,0.248951057,0.243550421,0.239851517,0.234371972,0.230833588,0.227171179,0.223395606,0.218324057,0.216803173,0.213588684,0.213515278,0.213101298,0.209837782,0.206116845,0.201731153,0.198127351,0.194490758,0.191571921,0.225370955,0.220852846,0.216484072,0.213180117,0.209585312,0.206990673,0.203889915,0.201308984,0.197652079,0.194674655,0.192231713,0.191089664,0.18924029,0.187368959,0.185323543,0.183530532,0.181394102,0.178961475,0.177408969,0.178329587,0.177534343,0.1756699,0.173333876,0.171696158,0.170225205,0.169279815,0.167189553,,
IDA total,IDA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.491170597,0.483995956,0.482900634,0.477097825,0.474912739,0.457439414,0.452121682,0.442166403,0.441603768,0.425468976,0.410764078,0.394072495,0.395543014,0.375741519,0.36586268,0.357639753,0.338565407,0.330166478,0.319855611,0.316877591,0.301504693,0.29907216,0.288485646,0.288410434,0.286742794,0.284536955,0.278966109,0.27193546,0.266579131,0.260376724,0.257056555,0.249350545,0.244275531,0.239124936,0.23709015,0.233275083,0.229324625,0.224733774,0.2218937,0.215946019,0.210790826,0.208066396,0.207477548,0.203520653,0.201374452,0.198349848,0.195607316,0.193256361,0.187491106,0.18567654,0.194137506,0.19581344,0.192499837,0.188748374,0.184899146,0.181690896,0.177710205,0.173425373,,
IDA blend,IDB,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.571885453,0.566591124,0.571969764,0.570631633,0.581039481,0.550094818,0.553554109,0.537832331,0.554190736,0.521743233,0.495764678,0.45445145,0.481214895,0.438342139,0.423648503,0.409642204,0.367903307,0.349520398,0.333596795,0.339113889,0.308332022,0.313822563,0.294941579,0.307084259,0.309176337,0.314670996,0.310570684,0.29823198,0.293364998,0.282026172,0.282150976,0.271409884,0.264805413,0.262488752,0.262494639,0.255253474,0.251308051,0.246874336,0.245323483,0.238801647,0.229219797,0.226450996,0.223872085,0.217173358,0.214507724,0.21234522,0.20712383,0.198871207,0.185136784,0.182986684,0.183282523,0.1811658,0.175162776,0.171043903,0.16715813,0.164475022,0.161154631,0.156257794,,
Indonesia,IDN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.199781581,0.194555951,0.189443184,0.184432413,0.179520554,0.174714158,0.170026941,0.165471707,0.16106148,0.156803742,0.15269747,0.148739045,0.144927894,0.141262671,0.137740277,0.134361507,0.131120737,0.128002976,0.124991455,0.122077073,0.119254088,0.116528813,0.113917383,0.111569006,0.118194388,0.119840151,0.123294468,0.120908043,0.117053475,0.111640045,0.097951212,0.096410039,0.094990241,0.088315927,0.088059844,0.089749322,0.091210986,0.090898222,0.09443225,0.09692038,0.09420437,0.092386843,0.10170239,0.110468354,0.101401096,0.093756161,0.094674866,0.096403039,0.09890179,0.09758751,0.095872979,0.094585783,0.093326069,0.092110599,0.092111231,0.096346338,0.099376171,0.098255113,,
IDA only,IDX,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.453976073,0.445956351,0.441897226,0.434061795,0.42611806,0.414879793,0.40557888,0.39830256,0.389982662,0.38128368,0.371674335,0.366224872,0.355882449,0.346632844,0.33885799,0.333203363,0.324697329,0.320961387,0.313279556,0.306171582,0.298198393,0.291889229,0.285325448,0.279225563,0.275660577,0.269591772,0.263236407,0.258809815,0.253182257,0.249537416,0.244495558,0.23766369,0.233453083,0.226819595,0.223716808,0.221702449,0.217740344,0.213057368,0.209534642,0.203890003,0.201075699,0.198384165,0.198853054,0.196344936,0.194474626,0.190996427,0.189565702,0.19030139,0.188731794,0.187097233,0.199662918,0.203281483,0.201353224,0.197802281,0.193981519,0.190510385,0.186193854,0.182222276,,
Isle of Man,IMN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.517748416,0.516304909,0.506147541,0.489918212,0.486588892,0.454447513,0.443233494,0.428152933,0.415609254,0.393281738,0.376206701,0.367351223,0.359122222,0.359620268,0.3513668,0.351144532,0.348903562,0.34693222,0.347475645,0.349353224,0.344946533,0.341880342,0.33753552,0.333793017,0.328266721,0.320552147,0.311390577,0.301794574,0.293085775,0.285950037,0.280566208,0.276444669,0.272990718,0.269319863,0.264788654,0.259316174,0.25321255,0.246877335,0.240802147,0.23524213,0.230352478,0.236216451,0.222749056,0.227630007,0.221812611,0.343983367,0.333956265,0.326647908,0.30363005,0.299094937,0.29414883,0.254335534,0.26076085,0.264708701,0.278738947,0.282126393,0.275086712,0.274761219,,
India,IND,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.338972382,0.334060157,0.328867127,0.322660531,0.316987789,0.311185626,0.307032711,0.30115679,0.294569352,0.289198398,0.281325932,0.275666001,0.270766789,0.265276465,0.259729172,0.254155197,0.248401016,0.244552877,0.239304705,0.232997123,0.22772633,0.222940719,0.217141329,0.213368377,0.208501195,0.203758158,0.19910768,0.194476467,0.191125187,0.187178696,0.183088642,0.178934064,0.17531305,0.171874668,0.167970958,0.163915611,0.161455685,0.158324275,0.1550732,0.152312819,0.149139522,0.146738752,0.143765787,0.141357722,0.13893571,0.136133733,0.133553698,0.131589056,0.129687608,0.127206835,0.125554278,0.123675496,0.122139956,0.120764825,0.119387638,0.118092837,0.116843739,0.115637373,,
Not classified,INX,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.562951423,0.552529046,0.547210488,0.532347247,0.518541688,0.494669067,0.490619993,0.478125911,0.470905154,0.465635303,0.455540516,0.438941667,0.415755278,0.39936255,0.386888433,0.373064035,0.360428981,0.347841759,0.335828084,0.324660103,0.313640313,0.303517127,0.289694069,0.294698568,0.290835543,0.28448819,0.276831701,0.291351733,0.299628967,0.296245789,0.291152116,0.281865879,0.286052947,0.282420887,0.285410191,0.29113322,0.281696198,0.292240464,0.286567597,0.283035677,0.307275047,0.299342794,0.295757235,0.296049738,0.284621269,0.269796525,0.105809533,0.10817357,0.101995976,0.096233571,0.10024707,0.10492587,0.102521381,0.09987247,0.096342863,0.096943748,0.09589407,0.09265887,,
"Iran, Islamic Rep.",IRN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.666359109,0.64972473,0.633439365,0.617495867,0.601886646,0.586550777,0.571856832,0.558585316,0.544571915,0.531320334,0.53210921,0.53954583,0.546856681,0.514998813,0.484268574,0.454437996,0.430106093,0.394651834,0.40803343,0.335858164,0.337065423,0.337742052,0.329996413,0.322170673,0.31469656,0.307550124,0.300817783,0.293534081,0.280909098,0.269487685,0.289203918,0.288684781,0.290202755,0.286133455,0.28299557,0.27445256,0.261370997,0.263193947,0.252110793,0.227418888,0.238693938,0.238226163,0.237761294,0.2373415,0.236990313,0.236709769,0.23647089,0.215541721,0.213452666,0.208642549,0.203845493,0.199073652,0.192032205,0.189593419,0.187114115,0.184593556,0.18205395,0.179547229,,
Iraq,IRQ,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.615355885,0.605925008,0.595773054,0.584816994,0.573079929,0.55483876,0.542057092,0.523719245,0.505968076,0.488809312,0.472705683,0.471713199,0.456583977,0.450846185,0.436472722,0.422581601,0.409242165,0.404333271,0.395954268,0.384521071,0.37382206,0.363763199,0.354354951,0.34561311,0.337494545,0.329986039,0.322936381,0.319040346,0.294205182,0.287041022,0.301853768,0.288000591,0.295435204,0.258452841,0.238221179,0.230957183,0.20522791,0.210270897,0.199543366,0.174485987,0.177625925,0.186507883,0.175476202,0.171012682,0.193148582,0.174875339,0.177347894,0.140915831,0.125978677,0.134490051,0.139949791,0.135418576,0.13914834,0.145850501,0.140558928,0.136572349,0.133145903,0.130094487,,
Iceland,ISL,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.670282468,0.657974098,0.646367147,0.634977749,0.624070395,0.613591042,0.603770547,0.595568967,0.590060432,0.591866483,0.591951402,0.588131225,0.584032367,0.580830727,0.578037334,0.576868919,0.581607672,0.581559205,0.580326489,0.582980477,0.576368876,0.572992389,0.565455719,0.55947326,0.55508378,0.555144338,0.549095213,0.540562185,0.533909164,0.533697503,0.527546868,0.520959024,0.511896862,0.507478733,0.504733277,0.498296866,0.490543212,0.474371185,0.465064298,0.458740065,0.452682406,0.448659759,0.445563534,0.441668892,0.434732791,0.424646622,0.401199104,0.393807457,0.389326183,0.38674259,0.383055289,0.377904439,0.374346746,0.370205201,0.365763342,0.360721323,0.352358765,0.343047338,,
Israel,ISR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.145537757,0.134757959,0.134510298,0.13010101,0.121732345,0.12248003,0.117668488,0.114876918,0.111574557,0.10928043,0.106223526,0.103240152,0.101891397,0.100384957,0.097250362,0.09198981,0.089952948,0.088075881,0.085842578,0.083806086,0.082153691,0.080625155,0.076735688,0.078865112,0.077250177,0.078622936,0.077592126,0.076316974,0.074811864,0.07360515,0.070115175,0.06773375,0.065957042,0.0646416,0.062218215,0.059030218,0.057573681,0.056104505,0.054367347,0.053744633,0.053113838,0.053120244,0.0499275,0.045674842,0.044876697,0.042956179,0.042589936,0.041005363,0.040651384,0.038511989,0.03807721,0.037266924,0.035461257,0.036576311,0.035464971,0.034519073,0.04441486,0.043173324,,
Italy,ITA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.254509873,0.251476775,0.247287911,0.243791285,0.240326909,0.236942821,0.234194384,0.231911826,0.228267986,0.222660499,0.175890256,0.172724672,0.169639479,0.169095504,0.168287005,0.168059807,0.167258176,0.168301593,0.168259566,0.168037347,0.167534856,0.167269305,0.161374515,0.160790522,0.15991357,0.160540941,0.160153547,0.158186697,0.158685678,0.158887884,0.15680465,0.154057197,0.150443886,0.146525366,0.145713811,0.146534626,0.145068484,0.146362266,0.150132694,0.148905622,0.146364752,0.145235615,0.138868526,0.138319403,0.134208543,0.126857503,0.122710599,0.127459063,0.118131092,0.118797349,0.113170467,0.119550451,0.1133414,0.110677664,0.108693179,0.110461428,0.111275788,0.111267861,,
Jamaica,JAM,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.100541044,0.099015807,0.097437282,0.095912786,0.085396708,0.084244957,0.085952386,0.084890899,0.083799275,0.07730707,0.076144225,0.074931954,0.073717144,0.072561205,0.071498344,0.070546875,0.069683933,0.068854074,0.063297549,0.062417961,0.061449638,0.055951894,0.050622102,0.049861969,0.049239781,0.048766732,0.048412899,0.048128935,0.049927937,0.049175565,0.051653549,0.055261033,0.070031873,0.064167917,0.062359272,0.060579271,0.058051468,0.055579534,0.054317336,0.052736695,0.052342201,0.050132889,0.049825831,0.048807035,0.046715328,0.046470865,0.045155224,0.043136467,0.042920926,0.042697576,0.042463867,0.042221884,0.041976976,0.041737142,0.041507784,0.041290436,0.041083959,0.040887908,,
Jordan,JOR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.277212231,0.269134525,0.259947515,0.249454828,0.235173223,0.219405034,0.202321256,0.187312354,0.174350991,0.164990138,0.157528799,0.152341683,0.147810329,0.144441373,0.140857615,0.138000546,0.134901928,0.13226473,0.128955728,0.125736071,0.117896684,0.115505018,0.113797455,0.076172841,0.095446466,0.091798677,0.096749473,0.09457856,0.086134545,0.050253962,0.039728833,0.065289528,0.054503578,0.047841932,0.054915815,0.038032069,0.038568343,0.038430615,0.037760193,0.0370913,0.036800447,0.036671272,0.032572475,0.03745358,0.032086643,0.031711343,0.022429016,0.022801894,0.029129912,0.024457619,0.022915732,0.026823361,0.027115884,0.026629077,0.024593774,0.024832834,0.019109244,0.020169945,,
Japan,JPN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.060177556,0.059199646,0.058081335,0.057067377,0.055925351,0.055163832,0.053835141,0.052667531,0.050499418,0.050249993,0.048487658,0.047178789,0.046133184,0.045187996,0.044320759,0.043635558,0.043127371,0.04262355,0.042126154,0.041726951,0.041313604,0.040952059,0.040592757,0.040272145,0.039971201,0.03967666,0.039436712,0.039207688,0.038937507,0.038614166,0.038236907,0.037886277,0.037531343,0.037226989,0.036900663,0.036594384,0.036245508,0.035878165,0.035560013,0.03527195,0.03495112,0.034673781,0.03442741,0.034274935,0.034123015,0.033968433,0.033796611,0.033639693,0.033534562,0.03343484,0.033277792,0.033268301,0.03325356,0.033172004,0.033073517,0.032946306,0.032819134,0.032735553,,
Kazakhstan,KAZ,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.132416657,2.139106381,2.148117345,2.194990302,2.118829055,2.122795113,2.13346391,2.14734036,2.026340893,1.975975101,1.907665334,1.901104291,1.896944671,1.885670121,1.86933898,1.849705816,1.807689173,1.778320794,1.757384202,1.762411306,1.746804597,1.725491591,1.704634092,1.68736404,1.66584851,1.64416611,1.627690101,,
Kenya,KEN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.417776111,0.404764565,0.392002697,0.379498741,0.367254999,0.355277541,0.343558721,0.332071178,0.320786694,0.309696308,0.298812111,0.288159051,0.277760164,0.267638505,0.279907819,0.269575089,0.259582576,0.249911528,0.240540264,0.231464519,0.222692742,0.214249558,0.206165879,0.194553515,0.230114306,0.222717257,0.217705352,0.220369659,0.229909735,0.210330436,0.207856596,0.208954564,0.193601086,0.202296743,0.19583484,0.163381913,0.163654326,0.154642133,0.163865039,0.153013226,0.156110301,0.150836641,0.148390452,0.147550459,0.143727367,0.141039457,0.136929908,0.133192655,0.134468416,0.130856781,0.134326827,0.133052288,0.127416559,0.124196835,0.121140376,0.118242996,0.115489201,0.112856781,,
Kyrgyz Republic,KGZ,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.292332905,0.299333584,0.289030143,0.275852995,0.293189871,0.289157653,0.285175089,0.282621271,0.276825086,0.27178419,0.269501272,0.266492178,0.261327796,0.248711889,0.245994941,0.242958014,0.240566304,0.237029331,0.234255401,0.231367642,0.227671565,0.223564585,0.219449919,0.214977589,0.21182663,0.207769998,0.203707218,,
Cambodia,KHM,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.483230966,0.472759592,0.460897609,0.458031447,0.448417249,0.440392563,0.434043812,0.420367747,0.399673111,0.384902558,0.252113552,0.246503958,0.241635615,0.245575265,0.245864918,0.256594236,0.264034034,0.280282473,0.288018731,0.298785779,0.296302925,0.293360953,0.28451867,0.27390477,0.29812464,0.326594106,0.365939253,0.408966005,0.423985693,0.411671781,0.398307816,0.384459563,0.372690978,0.358600068,0.347217498,0.33688676,0.327474374,0.318951494,0.311278442,0.304395446,0.298256946,0.292774353,0.287799532,0.283167419,0.27875394,0.274527451,0.270468765,0.266496973,0.262530417,0.265507656,0.261322466,0.257096298,0.252889428,0.24878055,0.251974125,0.248060894,0.244293779,0.240679959,,
Kiribati,KIR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.047355211,0.046207518,0.045103965,0.044060627,0.043076525,0.042168294,0.041319753,0.040523564,0.039787535,0.039106801,0.038477077,0.037896731,0.037342694,0.036809364,0.03628842,0.0357641,0.035236703,0.034714387,0.034206161,0.033729088,0.033277317,0.032847734,0.032396009,0.03187505,0.031255372,0.030532487,0.029742431,0.028949006,0.028229051,0.027626599,0.027139988,0.026749769,0.026416241,0.026086503,0.025734726,0.025347257,0.024941388,0.024522426,0.024105389,0.023695279,0.023298076,0.022907408,0.022512382,0.022099936,0.021664013,0.02119969,0.020718733,0.020251114,0.019816107,0.019430681,0.019095813,0.018804238,0.018537915,0.018283708,0.018029876,0.017773196,0.017520346,0.017264895,,
St. Kitts and Nevis,KNA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.19532776,0.196228488,0.197906153,0.200288415,0.203214859,0.206820955,0.211023888,0.215521886,0.175712183,0.178261063,0.179819731,0.180513561,0.180570603,0.18049727,0.180705202,0.181241504,0.182049882,0.183053795,0.184111203,0.185180899,0.186206736,0.187208949,0.188337218,0.189582445,0.191049338,0.192868681,0.194927024,0.196884306,0.198245527,0.198708395,0.198112974,0.196603672,0.194453222,0.168196453,0.16636167,0.141269542,0.140000467,0.13880856,0.160469488,0.158791371,0.156943635,0.154976975,0.153008809,0.151112838,0.08473491,0.084085099,0.083526974,0.083025447,0.08230622,0.091816123,0.101128595,0.100238568,0.099348275,0.098471719,0.097648621,0.096844797,0.096087324,0.0953507,,
"Korea, Rep.",KOR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.078903431,0.075359172,0.073729684,0.074720855,0.075353582,0.074297862,0.072881791,0.070496748,0.068348397,0.066778684,0.064897339,0.062795837,0.061431277,0.059811602,0.058417167,0.057464013,0.056767319,0.056236025,0.055123008,0.054034523,0.052965598,0.052102468,0.050914044,0.049918383,0.049233265,0.048624639,0.048220051,0.047512271,0.046597051,0.045557095,0.04450788,0.043384878,0.042425971,0.041329219,0.039540513,0.038330856,0.037472597,0.036900606,0.036446184,0.036546884,0.035655355,0.035135046,0.034640202,0.034378399,0.034098059,0.03342397,0.032803629,0.031903156,0.031151236,0.0304112,0.029797761,0.030322798,0.029661567,0.029085659,0.028707273,0.027744259,0.027193303,0.026624484,,
Kuwait,KWT,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.00332689,0.002964316,0.002640222,0.002359047,0.0021185,0.001911428,0.00173261,0.001580001,0.001451438,0.001343284,0.00125213,0.001173822,0.001104193,0.001039746,0.000978737,0.000920924,0.000866872,0.000816951,0.000771559,0.000730631,0.001389532,0.00132658,0.001268251,0.001815816,0.00172883,0.002183046,0.002063008,0.001965747,0.001911328,0.001908989,0.001969185,,,,0.003113505,0.003688091,0.003508245,0.003276681,0.003586723,0.004889681,0.006180843,0.005615372,0.005551377,0.004998868,0.004845397,0.004634192,0.004512733,0.004254502,0.00372203,0.003342376,0.003314337,0.002986098,0.00328949,0.002573871,0.002007515,0.002021804,0.002120262,0.001933622,,
Latin America & Caribbean (excluding high income),LAC,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.390198335,0.385157487,0.380706131,0.376420932,0.370477719,0.36731067,0.363563041,0.363536699,0.364594433,0.355029426,0.350794696,0.348816627,0.345978879,0.342001266,0.339554814,0.342797738,0.345554057,0.347515217,0.348308185,0.349932534,0.346011142,0.345223338,0.342657771,0.338578137,0.336771114,0.326730382,0.319482286,0.310415094,0.30416594,0.298489518,0.292298705,0.285856464,0.279096729,0.2728298,0.268580822,0.266252827,0.265007339,0.263727667,0.262218357,0.260301948,0.258069166,0.255163292,0.257130301,0.257360796,0.259863445,0.261551662,0.264056161,0.258095532,0.253430408,0.256950615,0.255669604,0.254107151,0.252407135,0.247486133,0.248151136,0.249464438,0.257648214,0.255199882,,
Lao PDR,LAO,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.294884672,0.28814253,0.281522615,0.275016039,0.268615697,0.266481141,0.260319985,0.257348412,0.25186533,0.247356356,0.242554658,0.246405819,0.246635481,0.247411954,0.245774079,0.245243407,0.245548321,0.244569145,0.24319286,0.239399733,0.234702723,0.230801369,0.224934167,0.220281821,0.214757006,0.209002995,0.203045425,0.19772101,0.192082574,0.187626028,0.182452,0.177541905,0.172945744,0.173570163,0.17084575,0.166424671,0.169098598,0.167554296,0.167515418,0.172812109,0.179311385,0.184772321,0.190078614,0.195153862,0.199941756,0.205265926,0.208580392,0.213341977,0.221187808,0.224029823,0.224968193,0.224997118,0.227630524,0.240370025,0.244764996,0.241022003,0.230115471,0.219500168,,
